0,0.5,0.2,0,0.2,0.1,0,0.8,0.1,0,0,0,0,0,0,0,0,0,0
0.001,0.500000000000196,0.2,1.0039878739011e-20,0.200000000000196,0.1,-1.9623174986357e-12,0.800000000000196,0.1,-1.9623175024199e-12,7.84809229587263e-10,2.87403623910657e-18,2.18253452972847e-17,7.84809231777946e-10,-6.20403199713153e-18,-7.84809230410004e-09,7.84809231777254e-10,6.47630097698008e-19,-7.84809231232261e-09
0.002,0.500000000003135,0.2,4.27868197393766e-20,0.200000000003135,0.1,-3.135008414973e-11,0.800000000003135,0.1,-3.13500841666741e-11,6.27376738201801e-09,4.69672638606785e-18,4.33574222163555e-17,6.27376738646258e-09,-1.12457153502535e-17,-6.2737673839905e-08,6.27376738636669e-09,1.83535925800454e-18,-6.27376738578052e-08
0.003,0.500000000015874,0.2,9.70832651410356e-20,0.200000000015874,0.1,-1.58735922161034e-10,0.800000000015874,0.1,-1.58735922199519e-10,2.11580688009536e-08,6.68474460172473e-18,6.50890612102208e-17,2.11580688076096e-08,-1.74266012422068e-17,-2.11580688040793e-07,2.11580688074261e-08,7.93260834876938e-18,-2.11580688067153e-07
0.004,0.500000000050147,0.2,1.72414558704815e-19,0.200000000050147,0.1,-5.01470453837137e-10,0.800000000050147,0.1,-5.0147045390347e-10,5.01148051024985e-08,9.46819003353876e-18,8.59244048594963e-17,5.01148051111665e-08,-2.82503500476957e-17,-5.01148051069621e-07,5.01148051110319e-08,1.95031671754895e-17,-5.01148051100516e-07
0.005,0.500000000122353,0.2,2.6816720988238e-19,0.200000000122353,0.1,-1.22353435255632e-09,0.800000000122353,0.1,-1.22353435265495e-09,9.78069806086045e-08,1.29508856469196e-17,1.05673850478559e-16,9.7806980619104e-08,-4.13587882121187e-17,-9.78069806146234e-07,9.7806980619138e-08,3.27944220646341e-17,-9.78069806178766e-07
0.006,0.500000000253554,0.2,3.83628893816238e-19,0.200000000253554,0.1,-2.53553834277053e-09,0.800000000253554,0.1,-2.53553834290428e-09,1.68883512347071e-07,1.63103782252248e-17,1.25054050115548e-16,1.68883512359416e-07,-4.85319082515679e-17,-1.68883512354746e-06,1.68883512359576e-07,3.97373558636444e-17,-1.6888351235835e-06
0.007,0.500000000468692,0.2,5.1868626173575e-19,0.200000000468692,0.1,-4.68692463579244e-09,0.800000000468692,0.1,-4.68692463596559e-09,2.67980071802065e-07,1.89452177615551e-17,1.45041738468587e-16,2.67980071816406e-07,-4.82312029109361e-17,-2.67980071811352e-06,2.67980071816566e-07,3.90802896243508e-17,-2.67980071815722e-06
0.008,0.500000000797827,0.2,6.73760600702751e-19,0.200000000797828,0.1,-7.97827532705654e-09,0.800000000797828,0.1,-7.97827532727604e-09,3.99717767474124e-07,2.12366961392723e-17,1.65544438417621e-16,3.99717767490514e-07,-4.74663506583242e-17,-3.99717767484984e-06,3.99717767490652e-07,3.7559503052904e-17,-3.99717767490233e-06
0.009,0.500000001276528,0.2,8.48853222033827e-19,0.200000001276529,0.1,-1.27652848390742e-08,0.800000001276528,0.1,-1.27652848393473e-08,5.68702701195593e-07,2.32847633557414e-17,1.86369438269594e-16,5.68702701214064e-07,-4.643045651657e-17,-5.68702701207992e-06,5.68702701214161e-07,3.57983150719861e-17,-5.6870270121419e-06
