0,0.999999405396684,0.2,0,1.25000059460332,-0.233012015303451,0.523601521953373,0,0,0,0,0,0
0.001,0.999999242490328,0.2,0,1.24999900187231,-0.233012840815183,0.52359821991271,-0.000325812695209597,1.34484415426703e-19,0,-0.00318546177292164,-0.00165101704605104,-0.0066040745404666
0.002,0.99999875377136,0.2,0,1.24999422368069,-0.233015317311873,0.523588313831443,-0.000651625189634153,3.04490646382095e-18,0,-0.00637092078965014,-0.00330195707693301,-0.0132080676410221
0.003,0.99999793924008,0.2,0,1.24998626003258,-0.233019444677997,0.523571803831731,-0.000977437283313773,5.9985166415913e-18,0,-0.00955637429196563,-0.00495274307842387,-0.0198118978602877
0.004,0.999996798896992,0.2,0,1.24997511093487,-0.233025222721016,0.523548690117169,-0.00130324877916091,7.70894596717337e-18,0,-0.0127418195145372,-0.00660329804018641,-0.0264154837526464
0.005,0.999995332742788,0.2,0,1.24996077639723,-0.233032651171393,0.523518972972812,-0.00162905948458145,8.03678243022579e-18,0,-0.0159272536807418,-0.00825354495971479,-0.0330187438684603
0.006,0.99999354077835,0.2,0,1.24994325643212,-0.23304172968259,0.52348265276517,-0.00195486921152979,7.8198532212113e-18,0,-0.0191126740025195,-0.00990340684249642,-0.0396215967541183
0.007,0.999991423003705,0.2,0,1.2499225510573,-0.2330524578327,0.523439729944673,-0.00228067780739989,7.8198532212113e-18,0,-0.0222980775987698,-0.0115528067987362,-0.0462239609867465
0.008,0.999988979419786,0.2,0,1.24989866029157,-0.233064835121724,0.523390205041696,-0.00260648509880564,7.8198532212113e-18,0,-0.0254834616427075,-0.0132016678795192,-0.0528257551293267
0.009,0.999986210028762,0.2,0,1.249871584154,-0.233078860971041,0.523334078665551,-0.00293229089137273,7.8198532212113e-18,0,-0.0286688233645754,-0.0148499130531812,-0.059426897696408
0.01,0.999983114832801,0.2,0,1.24984132266691,-0.233094534725329,0.523271351507313,-0.00325809501082574,7.8198532212113e-18,0,-0.0318541599441092,-0.0164974653233427,-0.0660273071844807
0.011,0.999979693834064,0.2,0,1.24980787585588,-0.233111855652573,0.52320202433982,-0.00358389730298813,7.8198532212113e-18,0,-0.035039468510537,-0.0181442477289099,-0.0726269020719763
0.012,0.999975947034707,0.2,0,1.24977124374978,-0.233130822944062,0.523126098017673,-0.00390969763378225,7.8198532212113e-18,0,-0.0382247461425797,-0.0197901833440741,-0.0792256008192676
0.013,0.999971874436884,0.2,0,1.2497314263807,-0.233151435714388,0.523043573477231,-0.00423549588922935,7.8198532212113e-18,0,-0.0414099898684508,-0.0214351952783116,-0.0858233218686686
0.014,0.99996747604274,0.2,0,1.24968842378404,-0.233173693001449,0.52295445173662,-0.00456129197544957,7.8198532212113e-18,0,-0.0445951966658566,-0.0230792066763844,-0.0924199836444345
0.015,0.999962751854417,0.2,0,1.24964223599843,-0.233197593766446,0.522858733895724,-0.00488708581866192,7.8198532212113e-18,0,-0.0477803634619959,-0.0247221407183393,-0.0990155045527617
0.016,0.999957701874054,0.2,0,1.24959286306578,-0.233223136893883,0.522756421136192,-0.00521287736518432,7.8198532212113e-18,0,-0.0509654871335601,-0.0263639206195087,-0.105609802981788
