0,1,0.2,0,0,0,0
0.001,0.99999973575022,0.2,0,-0.000528499119168081,0,0
0.002,0.999998943003523,0.2,0,-0.00105699295334921,0,0
0.003,0.999997621767837,0.2,0,-0.00158547621760873,0,0
0.004,0.999995772056378,0.2,0,-0.00211394362807072,0,0
0.005,0.999993393887645,0.2,0,-0.0026423899000575,0,0
0.006,0.999990487285416,0.2,0,-0.00317080974821501,0,0
0.007,0.999987052278754,0.2,0,-0.0036991978877872,0,0
0.008,0.999983088902006,0.2,0,-0.00422754903461612,0,0
0.009,0.999978597194803,0.2,0,-0.00475585790514185,0,0
0.01,0.99997357720206,0.2,0,-0.00528411921640253,0,0
0.011,0.999968028973976,0.2,0,-0.00581232768603438,0,0
0.012,0.999961952566035,0.2,0,-0.00634047803227166,0,0
0.013,0.999955348039005,0.2,0,-0.00686856497394669,0,0
0.014,0.999948215458937,0.2,0,-0.00739658323048986,0,0
0.015,0.99994055489717,0.2,0,-0.00792452752223483,0,0
0.016,0.999932366430551,0.2,0,-0.0084523926027761,0,0
0.017,0.999923650141118,0.2,0,-0.00898017320687577,0,0
0.018,0.999914406116023,0.2,0,-0.00950786404511594,0,0
0.019,0.999904634447681,0.2,0,-0.0100354598301944,0,0
0.02,0.999894335233775,0.2,0,-0.0105629552769245,0,0
0.021,0.999883508577252,0.2,0,-0.0110903451022354,0,0
0.022,0.999872154586328,0.2,0,-0.0116176240251717,0,0
0.023,0.999860273374482,0.2,0,-0.0121447867668938,0,0
0.024,0.999847865060462,0.2,0,-0.0126718280506776,0,0
0.025,0.99983492976828,0.2,0,-0.0131987426019148,0,0
0.026,0.999821467627216,0.2,0,-0.0137255251481126,0,0
0.027,0.999807478771816,0.2,0,-0.014252170418894,0,0
0.028,0.99979296334189,0.2,0,-0.0147786731459975,0,0
0.029,0.999777921482517,0.2,0,-0.0153050280632773,0,0
0.03,0.99976235334404,0.2,0,-0.0158312299067032,0,0
0.031,0.999746259082069,0.2,0,-0.0163572734143608,0,0
0.032,0.999729638857482,0.2,0,-0.0168831533264511,0,0
0.033,0.999712492836419,0.2,0,-0.017408864385291,0,0
0.034,0.99969482119029,0.2,0,-0.0179344013353127,0,0
0.035,0.99967662409577,0.2,0,-0.0184597589230644,0,0
0.036,0.9996579017348,0.2,0,-0.0189849318972099,0,0
0.037,0.999638654294586,0.2,0,-0.0195099150085283,0,0
0.038,0.999618881967602,0.2,0,-0.0200347030099147,0,0
0.039,0.999598584951588,0.2,0,-0.0205592906563798,0,0
0.04,0.999577763449549,0.2,0,-0.0210836727050497,0,0
0.041,0.999556417669757,0.2,0,-0.0216078439151665,0,0
0.042,0.999534547825751,0.2,0,-0.0221317990480876,0,0
0.043,0.999512154136334,0.2,0,-0.0226555328672863,0,0
0.044,0.999489236825577,0.2,0,-0.0231790401383514,0,0
0.045,0.999465796122817,0.2,0,-0.0237023156289874,0,0
0.046,0.999441832262656,0.2,0,-0.0242253541090144,0,0
0.047,0.999417345484963,0.2,0,-0.0247481503503682,0,0
0.048,0.999392336034873,0.2,0,-0.0252706991271001,0,0
0.049,0.999366804162788,0.2,0,-0.0257929952153773,0,0
0.05,0.999340750124375,0.2,0,-0.0263150333934825,0,0
0.051,0.999314174180537,0.2,0,-0.0268368084424751,0,0
0.052,0.999287076594507,0.2,0,-0.027358315204229,0,0
0.053,0.999259457635914,0.2,0,-0.0278795484875511,0,0
0.054,0.999231317581552,0.2,0,-0.0284005030605819,0,0
0.055,0.999202656713358,0.2,0,-0.0289211736958192,0,0
0.056,0.999173475318408,0.2,0,-0.0294415551701178,0,0
0.057,0.999143773688923,0.2,0,-0.02996164226469,0,0
0.058,0.999113552122264,0.2,0,-0.030481429765105,0,0
0.059,0.999082810920935,0.2,0,-0.0310009124612893,0,0
0.06,0.99905155039258,0.2,0,-0.0315200851475268,0,0
0.061,0.999019770849986,0.2,0,-0.0320389426224582,0,0
0.062,0.998987472611082,0.2,0,-0.0325574796890818,0,0
0.063,0.998954655998938,0.2,0,-0.0330756911547527,0,0
0.064,0.998921321341768,0.2,0,-0.0335935718311836,0,0
0.065,0.998887468972924,0.2,0,-0.0341111165344442,0,0
0.066,0.998853099230904,0.2,0,-0.0346283200849613,0,0
0.067,0.998818212459345,0.2,0,-0.0351451773075191,0,0
0.068,0.998782809007027,0.2,0,-0.0356616830312588,0,0
0.069,0.998746889227871,0.2,0,-0.036177832089679,0,0
0.07,0.998710453480941,0.2,0,-0.0366936193206353,0,0
0.071,0.998673502130442,0.2,0,-0.0372090395663407,0,0
0.072,0.99863603554572,0.2,0,-0.0377240876733652,0,0
0.073,0.998598054101265,0.2,0,-0.0382387584926362,0,0
0.074,0.998559558176708,0.2,0,-0.0387530468794381,0,0
0.075,0.99852054815682,0.2,0,-0.0392669476934126,0,0
0.076,0.998481024431517,0.2,0,-0.0397804557985586,0,0
0.077,0.998440987395854,0.2,0,-0.0402935660632322,0,0
0.078,0.998400437450029,0.2,0,-0.0408062733601467,0,0
0.079,0.998359374999382,0.2,0,-0.0413185725663725,0,0
0.08,0.998317800454395,0.2,0,-0.0418304585633374,0,0
0.081,0.998275714230691,0.2,0,-0.0423419262368261,0,0
0.082,0.998233116749036,0.2,0,-0.0428529704769808,0,0
0.083,0.998190008435336,0.2,0,-0.0433635861783008,0,0
0.084,0.998146389720641,0.2,0,-0.0438737682396424,0,0
0.085,0.99810226104114,0.2,0,-0.0443835115642195,0,0
0.086,0.998057622838168,0.2,0,-0.0448928110596028,0,0
0.087,0.998012475558198,0.2,0,-0.0454016616377203,0,0
0.088,0.997966819652847,0.2,0,-0.0459100582148574,0,0
0.089,0.997920655578872,0.2,0,-0.0464179957116566,0,0
0.09,0.997873983798174,0.2,0,-0.0469254690531174,0,0
0.091,0.997826804777794,0.2,0,-0.0474324731685968,0,0
0.092,0.997779118989916,0.2,0,-0.0479390029918088,0,0
0.093,0.997730926911865,0.2,0,-0.0484450534608245,0,0
0.094,0.997682229026108,0.2,0,-0.0489506195180726,0,0
0.095,0.997633025820255,0.2,0,-0.0494556961103386,0,0
0.096,0.997583317787056,0.2,0,-0.0499602781887653,0,0
0.097,0.997533105424245,0.2,0,-0.0504643607102057,0,0
0.098,0.997482389225025,0.2,0,-0.0509679387141757,0,0
0.099,0.997431169692448,0.2,0,-0.0514710071927461,0,0
0.1,0.997379447340599,0.2,0,-0.0519735610902896,0,0
0.101,0.99732722268843,0.2,0,-0.0524755953580669,0,0
0.102,0.997274496259762,0.2,0,-0.0529771049542268,0,0
0.103,0.997221268583287,0.2,0,-0.0534780848438057,0,0
0.104,0.997167540192564,0.2,0,-0.0539785299987283,0,0
0.105,0.997113311626024,0.2,0,-0.054478435397807,0,0
0.106,0.997058583426964,0.2,0,-0.0549777960267421,0,0
0.107,0.997003356143554,0.2,0,-0.0554766068781221,0,0
0.108,0.99694763032883,0.2,0,-0.0559748629514231,0,0
0.109,0.996891406540698,0.2,0,-0.0564725592530094,0,0
0.11,0.996834685341936,0.2,0,-0.0569696907961329,0,0
0.111,0.996777467300187,0.2,0,-0.0574662526009338,0,0
0.112,0.996719752987967,0.2,0,-0.0579622396944401,0,0
0.113,0.996661542982658,0.2,0,-0.0584576471105675,0,0
0.114,0.996602837866514,0.2,0,-0.05895246989012,0,0
0.115,0.996543638226657,0.2,0,-0.0594467030807893,0,0
0.116,0.996483944655078,0.2,0,-0.059940341737155,0,0
